pc_time,seq,tick_ms,bitmap,sensor_1_x_gs,sensor_1_y_gs,sensor_1_z_gs,sensor_2_x_gs,sensor_2_y_gs,sensor_2_z_gs,sensor_3_x_gs,sensor_3_y_gs,sensor_3_z_gs,sensor_4_x_gs,sensor_4_y_gs,sensor_4_z_gs,sensor_5_x_gs,sensor_5_y_gs,sensor_5_z_gs,sensor_6_x_gs,sensor_6_y_gs,sensor_6_z_gs,sensor_7_x_gs,sensor_7_y_gs,sensor_7_z_gs,sensor_8_x_gs,sensor_8_y_gs,sensor_8_z_gs,sensor_9_x_gs,sensor_9_y_gs,sensor_9_z_gs,sensor_10_x_gs,sensor_10_y_gs,sensor_10_z_gs,sensor_11_x_gs,sensor_11_y_gs,sensor_11_z_gs,sensor_12_x_gs,sensor_12_y_gs,sensor_12_z_gs,imu_seq,imu_tick_ms,ax,ay,az,gx,gy,gz,temp
1780493822.722456,104004,494622,0x0FFF,0.494934,0.296960,-0.956873,0.274963,0.527930,-1.121851,0.307959,0.373950,-0.912878,0.252966,-0.670911,1.121851,0.120984,-0.351953,1.275830,0.032996,-0.296960,1.253833,0.197974,0.340955,-0.978870,0.197974,0.450940,-0.835889,0.065991,0.516931,-0.901880,0.219971,-0.505933,1.000867,0.120984,-0.274963,1.198840,0.175977,-0.087988,1.264832,104001,494616,-97,119,8245,-17,-4,-21,644
1780493822.724448,104006,494624,0x0FFF,0.593921,0.329956,-0.945874,0.197974,0.428943,-0.967871,0.197974,0.340955,-0.967871,0.285962,-0.604919,1.220837,0.131982,-0.318958,1.187842,0.010999,-0.263965,1.209839,0.230969,0.395947,-0.923877,0.263965,0.428943,-0.802893,0.175977,0.483936,-0.956873,0.142981,-0.494934,0.857886,0.010999,-0.252966,1.154846,0.241968,-0.208972,1.209839,104005,494622,-98,108,8233,-18,-3,-24,624
1780493822.726879,104007,494626,0x0FFF,0.373950,0.351953,-0.956873,0.296960,0.527930,-0.934875,0.197974,0.274963,-0.923877,0.263965,-0.692908,1.220837,-0.010999,-0.384949,1.165845,0.000000,-0.241968,1.264832,0.241968,0.274963,-0.934875,0.252966,0.362952,-0.791895,0.120984,0.516931,-0.923877,0.241968,-0.351953,0.912878,0.142981,-0.340955,1.253833,0.252966,-0.153979,1.154846,104005,494622,-98,108,8233,-18,-3,-24,624
1780493822.728968,104009,494628,0x0FFF,0.406946,0.252966,-1.044861,0.208972,0.483936,-1.022864,0.208972,0.395947,-0.912878,0.164978,-0.670911,1.132849,0.186975,-0.406946,1.176843,0.043994,-0.252966,1.220837,0.230969,0.307959,-1.077856,0.142981,0.351953,-0.901880,0.087988,0.307959,-0.901880,0.263965,-0.450940,1.011865,0.175977,-0.296960,1.165845,0.186975,-0.065991,1.187842,104008,494627,-106,112,8235,-15,1,-20,637
1780493822.730785,104010,494630,0x0FFF,0.516931,0.285962,-0.923877,0.307959,0.472937,-0.879883,0.153979,0.417944,-0.923877,0.230969,-0.659912,1.176843,0.153979,-0.307959,1.220837,0.000000,-0.219971,1.308826,0.241968,0.307959,-0.879883,0.197974,0.395947,-0.747900,0.153979,0.373950,-0.923877,0.208972,-0.516931,0.934875,0.076990,-0.329956,1.110852,0.208972,-0.153979,1.154846,104008,494627,-106,112,8235,-15,1,-20,637
1780493822.732617,104011,494633,0x0FFF,0.417944,0.373950,-1.077856,0.175977,0.428943,-0.945874,0.252966,0.318958,-0.912878,0.208972,-0.637915,1.220837,0.120984,-0.296960,1.275830,0.010999,-0.219971,1.385815,0.164978,0.296960,-0.945874,0.241968,0.428943,-0.890881,0.186975,0.472937,-0.857886,0.142981,-0.395947,1.011865,0.032996,-0.384949,1.187842,0.197974,-0.054993,1.110852,104008,494627,-106,112,8235,-15,1,-20,637
1780493822.734463,104013,494635,0x0FFF,0.428943,0.318958,-0.989868,0.219971,0.362952,-0.890881,0.197974,0.373950,-0.956873,0.241968,-0.560925,1.209839,0.142981,-0.351953,1.275830,-0.032996,-0.230969,1.341821,0.197974,0.340955,-0.945874,0.164978,0.329956,-0.890881,0.131982,0.428943,-0.956873,0.197974,-0.428943,1.033862,0.076990,-0.384949,1.198840,0.120984,-0.142981,1.209839,104012,494633,-111,116,8230,-14,-2,-23,643
1780493822.737473,104014,494637,0x0FFF,0.472937,0.329956,-1.077856,0.384949,0.428943,-1.055859,0.153979,0.307959,-0.879883,0.164978,-0.604919,1.275830,0.032996,-0.472937,1.231836,0.043994,-0.296960,1.363818,0.351953,0.296960,-0.945874,0.186975,0.340955,-0.791895,0.109985,0.450940,-0.835889,0.208972,-0.417944,0.846887,0.142981,-0.296960,1.110852,0.208972,-0.274963,1.264832,104012,494633,-111,116,8230,-14,-2,-23,643
1780493822.739403,104016,494639,0x0FFF,0.472937,0.318958,-1.022864,0.373950,0.505933,-0.901880,0.120984,0.274963,-0.923877,0.219971,-0.648914,1.209839,0.208972,-0.318958,1.264832,0.043994,-0.241968,1.341821,0.285962,0.450940,-0.967871,0.208972,0.395947,-0.670911,0.109985,0.472937,-0.846887,0.164978,-0.362952,0.879883,0.120984,-0.263965,1.187842,0.000000,-0.186975,1.253833,104015,494637,-107,111,8246,-15,-3,-19,637
1780493822.741360,104017,494641,0x0FFF,0.439941,0.373950,-1.044861,0.362952,0.450940,-0.956873,0.340955,0.285962,-0.857886,0.263965,-0.472937,1.264832,0.186975,-0.417944,1.264832,0.021997,-0.340955,1.297827,0.153979,0.307959,-1.000867,0.153979,0.351953,-0.846887,0.142981,0.483936,-0.945874,0.241968,-0.472937,1.033862,0.164978,-0.395947,1.143848,0.098987,-0.131982,1.187842,104015,494637,-107,111,8246,-15,-3,-19,637
1780493822.743269,104019,494643,0x0FFF,0.450940,0.351953,-1.022864,0.219971,0.450940,-0.901880,0.208972,0.395947,-0.945874,0.263965,-0.703906,1.275830,0.109985,-0.384949,1.143848,0.000000,-0.197974,1.253833,0.252966,0.384949,-0.923877,0.186975,0.351953,-0.835889,0.175977,0.461938,-0.868884,0.197974,-0.417944,0.912878,0.076990,-0.241968,1.121851,0.230969,-0.131982,1.132849,104018,494641,-97,101,8237,-15,-3,-20,640
1780493822.745149,104020,494645,0x0FFF,0.428943,0.373950,-0.989868,0.285962,0.516931,-0.824890,0.208972,0.208972,-0.912878,0.340955,-0.604919,1.154846,0.065991,-0.340955,1.264832,-0.120984,-0.285962,1.330823,0.208972,0.274963,-0.956873,0.285962,0.406946,-0.824890,0.109985,0.417944,-0.956873,0.230969,-0.472937,1.011865,0.098987,-0.417944,1.143848,0.175977,-0.296960,1.220837,104018,494641,-97,101,8237,-15,-3,-20,640
1780493822.747071,104021,494647,0x0FFF,0.406946,0.351953,-0.989868,0.208972,0.439941,-0.956873,0.263965,0.340955,-0.945874,0.252966,-0.626917,1.220837,0.021997,-0.417944,1.176843,0.000000,-0.252966,1.242834,0.285962,0.340955,-1.033862,0.219971,0.252966,-0.824890,0.065991,0.417944,-0.978870,0.285962,-0.593921,1.022864,0.208972,-0.340955,1.220837,0.120984,-0.109985,1.143848,104018,494641,-97,101,8237,-15,-3,-20,640
1780493822.749125,104023,494649,0x0FFF,0.450940,0.351953,-0.978870,0.252966,0.417944,-0.934875,0.208972,0.285962,-0.912878,0.241968,-0.615918,1.198840,0.120984,-0.362952,1.297827,-0.065991,-0.263965,1.297827,0.219971,0.428943,-0.901880,0.153979,0.494934,-0.747900,0.109985,0.461938,-0.824890,0.285962,-0.472937,0.923877,0.120984,-0.274963,1.121851,0.098987,-0.175977,1.264832,104022,494647,-98,123,8237,-17,-3,-20,637
1780493822.752244,104024,494651,0x0FFF,0.384949,0.318958,-0.934875,0.296960,0.483936,-0.956873,0.274963,0.351953,-0.868884,0.186975,-0.560925,1.154846,0.164978,-0.428943,1.352820,0.098987,-0.186975,1.297827,0.186975,0.340955,-0.846887,0.164978,0.439941,-0.857886,0.175977,0.494934,-0.923877,0.340955,-0.494934,1.033862,0.208972,-0.208972,1.143848,0.164978,-0.175977,1.242834,104022,494647,-98,123,8237,-17,-3,-20,637
1780493822.754277,104026,494653,0x0FFF,0.483936,0.296960,-0.978870,0.285962,0.428943,-0.945874,0.175977,0.329956,-0.967871,0.164978,-0.626917,1.143848,0.098987,-0.373950,1.275830,0.032996,-0.230969,1.275830,0.340955,0.329956,-0.989868,0.087988,0.472937,-0.813892,0.120984,0.395947,-0.879883,0.175977,-0.417944,1.000867,0.175977,-0.395947,1.132849,0.197974,-0.164978,1.253833,104025,494652,-101,97,8240,-18,0,-20,638
1780493822.756255,104027,494655,0x0FFF,0.461938,0.318958,-0.967871,0.373950,0.472937,-0.879883,0.274963,0.318958,-0.945874,0.252966,-0.582922,1.099854,0.021997,-0.318958,1.198840,-0.021997,-0.450940,1.297827,0.186975,0.219971,-1.044861,0.120984,0.351953,-0.890881,0.142981,0.428943,-0.846887,0.208972,-0.307959,1.000867,0.186975,-0.285962,1.099854,0.175977,-0.142981,1.220837,104025,494652,-101,97,8240,-18,0,-20,638
1780493822.758419,104028,494658,0x0FFF,0.340955,0.340955,-1.044861,0.362952,0.406946,-0.857886,0.307959,0.329956,-0.879883,0.285962,-0.659912,1.209839,0.032996,-0.417944,1.231836,0.076990,-0.263965,1.275830,0.175977,0.285962,-1.044861,0.186975,0.395947,-0.758899,0.219971,0.439941,-0.956873,0.219971,-0.406946,0.956873,0.230969,-0.285962,1.143848,0.241968,-0.230969,1.231836,104025,494652,-101,97,8240,-18,0,-20,638
1780493822.760456,104030,494660,0x0FFF,0.494934,0.417944,-0.967871,0.384949,0.461938,-1.022864,0.241968,0.395947,-0.901880,0.208972,-0.681909,1.253833,0.065991,-0.373950,1.143848,-0.076990,-0.230969,1.308826,0.285962,0.406946,-1.000867,0.230969,0.351953,-0.791895,0.164978,0.406946,-0.923877,0.230969,-0.373950,0.956873,0.065991,-0.252966,1.242834,0.175977,-0.109985,1.220837,104029,494658,-95,119,8239,-17,-2,-19,632
1780493822.762594,104031,494662,0x0FFF,0.505933,0.395947,-0.912878,0.318958,0.527930,-0.945874,0.219971,0.296960,-0.901880,0.285962,-0.571924,1.275830,0.021997,-0.219971,1.363818,-0.021997,-0.285962,1.275830,0.219971,0.285962,-1.077856,0.230969,0.494934,-0.835889,0.076990,0.494934,-0.890881,0.120984,-0.450940,0.956873,0.043994,-0.296960,1.143848,0.142981,-0.263965,1.209839,104029,494658,-95,119,8239,-17,-2,-19,632
1780493822.764582,104033,494664,0x0FFF,0.417944,0.362952,-0.934875,0.296960,0.505933,-0.846887,0.285962,0.351953,-1.000867,0.252966,-0.582922,1.220837,0.186975,-0.362952,1.209839,0.054993,-0.329956,1.352820,0.197974,0.252966,-1.011865,0.175977,0.450940,-0.802893,0.164978,0.516931,-0.923877,0.241968,-0.494934,1.033862,0.076990,-0.274963,1.209839,0.219971,-0.439941,1.242834,104032,494662,-93,113,8249,-18,-4,-20,643
1780493822.766585,104034,494666,0x0FFF,0.395947,0.417944,-1.000867,0.307959,0.461938,-1.044861,0.175977,0.285962,-0.967871,0.285962,-0.604919,1.297827,0.087988,-0.384949,1.165845,-0.043994,-0.296960,1.198840,0.274963,0.285962,-0.978870,0.197974,0.406946,-0.857886,0.054993,0.373950,-0.879883,0.186975,-0.417944,0.967871,0.120984,-0.208972,1.220837,0.098987,-0.109985,1.253833,104032,494662,-93,113,8249,-18,-4,-20,643
1780493822.768564,104036,494668,0x0FFF,0.571924,0.494934,-0.835889,0.197974,0.461938,-0.879883,0.175977,0.373950,-0.846887,0.230969,-0.560925,1.209839,0.054993,-0.417944,1.209839,0.076990,-0.230969,1.165845,0.285962,0.296960,-0.945874,0.065991,0.384949,-0.901880,0.153979,0.384949,-0.868884,0.164978,-0.395947,1.011865,0.109985,-0.307959,1.176843,0.230969,-0.296960,1.319824,104035,494666,-94,119,8238,-19,-2,-22,639
1780493822.770488,104037,494670,0x0FFF,0.439941,0.406946,-1.022864,0.307959,0.494934,-0.956873,0.230969,0.351953,-0.923877,0.285962,-0.648914,1.198840,0.087988,-0.395947,1.253833,-0.087988,-0.296960,1.308826,0.120984,0.274963,-0.945874,0.197974,0.384949,-0.802893,0.054993,0.527930,-0.967871,0.219971,-0.395947,1.033862,0.010999,-0.197974,1.176843,0.054993,-0.296960,1.187842,104035,494666,-94,119,8238,-19,-2,-22,639
1780493822.772480,104038,494672,0x0FFF,0.461938,0.472937,-0.967871,0.274963,0.472937,-1.011865,0.318958,0.373950,-0.912878,0.307959,-0.626917,1.275830,0.076990,-0.340955,1.176843,-0.010999,-0.351953,1.286829,0.219971,0.340955,-0.835889,0.186975,0.373950,-0.802893,0.153979,0.406946,-0.890881,0.252966,-0.439941,0.857886,0.109985,-0.219971,1.198840,0.142981,-0.153979,1.176843,104035,494666,-94,119,8238,-19,-2,-22,639
1780493822.774482,104040,494674,0x0FFF,0.494934,0.362952,-1.044861,0.252966,0.505933,-0.879883,0.131982,0.241968,-0.824890,0.307959,-0.637915,1.055859,0.120984,-0.285962,1.253833,-0.043994,-0.241968,1.187842,0.076990,0.318958,-1.033862,0.186975,0.384949,-0.692908,0.098987,0.428943,-0.934875,0.153979,-0.494934,0.912878,0.164978,-0.395947,1.044861,0.087988,-0.263965,1.231836,104039,494672,-97,117,8230,-16,-2,-21,649
1780493822.776473,104041,494676,0x0FFF,0.472937,0.384949,-1.055859,0.351953,0.571924,-0.978870,0.274963,0.373950,-1.011865,0.274963,-0.549927,1.143848,0.021997,-0.417944,1.297827,0.054993,-0.252966,1.253833,0.186975,0.362952,-0.967871,0.186975,0.450940,-0.791895,0.076990,0.439941,-0.890881,0.274963,-0.318958,1.055859,0.098987,-0.384949,1.110852,0.142981,-0.197974,1.110852,104039,494672,-97,117,8230,-16,-2,-21,649
1780493822.778457,104043,494678,0x0FFF,0.472937,0.296960,-0.923877,0.318958,0.406946,-0.989868,0.395947,0.318958,-0.956873,0.241968,-0.670911,1.220837,0.087988,-0.274963,1.143848,-0.021997,-0.087988,1.297827,0.274963,0.362952,-0.934875,0.219971,0.450940,-0.857886,0.120984,0.428943,-0.912878,0.241968,-0.417944,1.033862,0.076990,-0.318958,1.209839,0.175977,-0.307959,1.176843,104042,494677,-95,119,8225,-13,-3,-19,641
1780493822.780433,104044,494680,0x0FFF,0.428943,0.351953,-0.945874,0.230969,0.538928,-0.978870,0.384949,0.450940,-0.835889,0.285962,-0.648914,1.220837,0.219971,-0.329956,1.220837,0.021997,-0.285962,1.286829,0.241968,0.340955,-1.022864,0.186975,0.285962,-0.835889,0.175977,0.384949,-1.022864,0.263965,-0.439941,0.956873,0.186975,-0.263965,1.220837,0.175977,-0.186975,1.176843,104042,494677,-95,119,8225,-13,-3,-19,641
1780493822.783598,104045,494683,0x0FFF,0.483936,0.285962,-1.000867,0.219971,0.417944,-0.978870,0.296960,0.373950,-0.802893,0.186975,-0.593921,1.275830,0.109985,-0.307959,1.242834,0.021997,-0.395947,1.242834,0.230969,0.296960,-0.923877,0.186975,0.428943,-0.846887,0.120984,0.384949,-0.967871,0.252966,-0.461938,0.945874,0.164978,-0.318958,1.077856,0.219971,-0.241968,1.275830,104042,494677,-95,119,8225,-13,-3,-19,641
1780493822.784540,104047,494685,0x0FFF,0.285962,0.219971,-1.000867,0.373950,0.439941,-0.956873,0.274963,0.373950,-0.923877,0.241968,-0.659912,1.286829,0.021997,-0.219971,1.209839,0.076990,-0.252966,1.286829,0.274963,0.230969,-0.978870,0.285962,0.406946,-0.791895,0.120984,0.406946,-0.923877,0.208972,-0.439941,0.857886,0.076990,-0.252966,1.198840,0.219971,-0.252966,1.165845,104046,494683,-105,124,8242,-15,-2,-23,629
1780493822.787665,104048,494687,0x0FFF,0.362952,0.274963,-0.945874,0.329956,0.505933,-0.824890,0.274963,0.296960,-0.912878,0.142981,-0.692908,1.264832,0.021997,-0.307959,1.209839,-0.098987,-0.241968,1.275830,0.274963,0.263965,-1.000867,0.285962,0.450940,-0.824890,0.164978,0.439941,-0.956873,0.164978,-0.417944,1.022864,0.230969,-0.362952,1.077856,0.087988,-0.263965,1.286829,104046,494683,-105,124,8242,-15,-2,-23,629
1780493822.789685,104050,494689,0x0FFF,0.505933,0.329956,-1.033862,0.351953,0.450940,-1.011865,0.230969,0.274963,-0.879883,0.197974,-0.582922,1.220837,0.120984,-0.406946,1.176843,0.000000,-0.175977,1.352820,0.230969,0.285962,-1.088855,0.153979,0.428943,-0.956873,0.142981,0.351953,-0.956873,0.109985,-0.351953,0.989868,0.021997,-0.395947,1.154846,0.153979,-0.131982,1.220837,104049,494687,-98,100,8233,-16,-6,-20,640
1780493822.791749,104051,494691,0x0FFF,0.461938,0.318958,-0.923877,0.362952,0.494934,-0.912878,0.329956,0.406946,-0.846887,0.153979,-0.681909,1.176843,0.197974,-0.318958,1.220837,0.043994,-0.164978,1.253833,0.230969,0.340955,-0.989868,0.153979,0.450940,-0.725903,0.120984,0.373950,-0.890881,0.208972,-0.406946,1.143848,0.120984,-0.373950,1.055859,0.285962,-0.274963,1.297827,104049,494687,-98,100,8233,-16,-6,-20,640
1780493822.793786,104053,494693,0x0FFF,0.428943,0.318958,-1.077856,0.329956,0.439941,-0.846887,0.197974,0.296960,-0.824890,0.219971,-0.615918,1.209839,0.087988,-0.351953,1.220837,0.032996,-0.175977,1.220837,0.274963,0.439941,-1.022864,0.219971,0.351953,-0.945874,0.186975,0.406946,-0.824890,0.241968,-0.483936,1.099854,0.109985,-0.241968,1.088855,0.208972,-0.230969,1.110852,104052,494691,-93,107,8240,-15,-5,-17,635
1780493822.795757,104054,494695,0x0FFF,0.428943,0.384949,-1.033862,0.285962,0.461938,-0.857886,0.263965,0.527930,-0.912878,0.373950,-0.626917,1.330823,0.120984,-0.263965,1.198840,-0.010999,-0.296960,1.374817,0.120984,0.307959,-1.132849,0.164978,0.461938,-0.923877,0.065991,0.406946,-0.956873,0.120984,-0.505933,0.934875,0.076990,-0.406946,1.099854,0.131982,-0.208972,1.253833,104052,494691,-93,107,8240,-15,-5,-17,635
1780493822.797906,104055,494697,0x0FFF,0.461938,0.329956,-1.132849,0.296960,0.494934,-0.868884,0.274963,0.406946,-0.813892,0.153979,-0.648914,1.132849,0.153979,-0.362952,1.198840,-0.010999,-0.263965,1.385815,0.186975,0.351953,-1.066858,0.120984,0.450940,-0.769897,0.098987,0.549927,-0.912878,0.219971,-0.406946,0.923877,0.065991,-0.318958,1.066858,0.197974,-0.219971,1.209839,104052,494691,-93,107,8240,-15,-5,-17,635
1780493822.799916,104057,494699,0x0FFF,0.384949,0.362952,-0.978870,0.263965,0.417944,-0.989868,0.318958,0.351953,-0.912878,0.186975,-0.494934,1.253833,0.021997,-0.307959,1.253833,-0.087988,-0.252966,1.330823,0.285962,0.274963,-1.044861,0.087988,0.406946,-0.857886,0.098987,0.362952,-0.890881,0.318958,-0.428943,0.901880,0.087988,-0.208972,1.099854,0.153979,-0.241968,1.286829,104056,494697,-96,102,8229,-16,-6,-19,635
1780493822.801939,104058,494701,0x0FFF,0.461938,0.395947,-1.110852,0.351953,0.296960,-1.000867,0.197974,0.329956,-0.945874,0.186975,-0.670911,1.088855,0.153979,-0.318958,1.165845,-0.021997,-0.197974,1.341821,0.175977,0.329956,-0.901880,0.175977,0.450940,-0.868884,0.032996,0.395947,-0.890881,0.219971,-0.450940,1.011865,0.109985,-0.274963,1.110852,0.230969,-0.230969,1.165845,104056,494697,-96,102,8229,-16,-6,-19,635
1780493822.803913,104060,494703,0x0FFF,0.428943,0.472937,-0.901880,0.274963,0.450940,-0.923877,0.307959,0.307959,-0.813892,0.230969,-0.582922,1.176843,0.087988,-0.230969,1.231836,0.098987,-0.274963,1.374817,0.329956,0.307959,-0.901880,0.175977,0.450940,-0.736902,0.098987,0.406946,-0.857886,0.296960,-0.461938,0.978870,0.087988,-0.241968,1.066858,0.252966,-0.307959,1.297827,104059,494702,-100,105,8225,-14,-1,-21,644
1780493822.805841,104061,494705,0x0FFF,0.483936,0.318958,-1.000867,0.252966,0.527930,-0.879883,0.274963,0.241968,-0.868884,0.230969,-0.637915,1.220837,0.065991,-0.340955,1.165845,0.000000,-0.274963,1.286829,0.164978,0.362952,-1.033862,0.120984,0.406946,-0.758899,0.175977,0.439941,-0.846887,0.274963,-0.384949,0.967871,0.087988,-0.318958,1.143848,0.208972,-0.131982,1.209839,104059,494702,-100,105,8225,-14,-1,-21,644
1780493822.807866,104062,494708,0x0FFF,0.472937,0.417944,-1.088855,0.351953,0.472937,-0.989868,0.252966,0.406946,-0.912878,0.307959,-0.560925,1.231836,0.098987,-0.373950,1.220837,0.043994,-0.197974,1.220837,0.186975,0.252966,-1.022864,0.186975,0.450940,-0.824890,0.087988,0.450940,-1.066858,0.109985,-0.494934,1.055859,0.131982,-0.351953,1.066858,0.109985,-0.230969,1.198840,104059,494702,-100,105,8225,-14,-1,-21,644
1780493822.809844,104064,494710,0x0FFF,0.505933,0.395947,-0.989868,0.175977,0.527930,-0.912878,0.263965,0.285962,-0.923877,0.263965,-0.670911,1.242834,0.043994,-0.351953,1.165845,0.010999,-0.263965,1.297827,0.186975,0.384949,-0.956873,0.175977,0.406946,-0.791895,0.131982,0.373950,-0.923877,0.208972,-0.428943,0.989868,0.021997,-0.318958,1.220837,0.065991,-0.252966,1.242834,104063,494708,-103,125,8233,-14,0,-19,621
1780493822.811785,104065,494712,0x0FFF,0.395947,0.285962,-0.945874,0.263965,0.439941,-0.868884,0.186975,0.285962,-0.846887,0.164978,-0.714905,1.209839,0.120984,-0.428943,1.286829,0.087988,-0.241968,1.330823,0.076990,0.373950,-1.033862,0.175977,0.439941,-0.802893,0.098987,0.351953,-0.846887,0.285962,-0.428943,0.945874,0.087988,-0.362952,1.099854,0.186975,-0.153979,1.286829,104063,494708,-103,125,8233,-14,0,-19,621
1780493822.813955,104067,494714,0x0FFF,0.505933,0.296960,-1.022864,0.428943,0.461938,-0.879883,0.263965,0.362952,-0.989868,0.263965,-0.604919,1.319824,0.032996,-0.318958,1.275830,0.000000,-0.362952,1.253833,0.197974,0.285962,-0.945874,0.120984,0.395947,-0.813892,0.153979,0.406946,-0.846887,0.197974,-0.384949,1.044861,0.065991,-0.384949,1.209839,0.076990,-0.208972,1.242834,104066,494712,-95,113,8239,-15,-3,-21,638
1780493822.815916,104068,494716,0x0FFF,0.340955,0.252966,-0.989868,0.307959,0.472937,-1.033862,0.175977,0.384949,-0.868884,0.219971,-0.648914,1.198840,0.021997,-0.351953,1.308826,0.054993,-0.274963,1.275830,0.208972,0.384949,-0.923877,0.219971,0.351953,-0.857886,0.043994,0.494934,-0.956873,0.208972,-0.439941,0.901880,0.153979,-0.373950,1.176843,0.175977,-0.197974,1.209839,104066,494712,-95,113,8239,-15,-3,-21,638
1780493822.818188,104070,494718,0x0FFF,0.461938,0.417944,-0.857886,0.373950,0.461938,-0.857886,0.208972,0.340955,-0.890881,0.362952,-0.615918,1.220837,0.109985,-0.362952,1.264832,0.054993,-0.296960,1.330823,0.219971,0.285962,-1.011865,0.340955,0.373950,-0.780896,0.175977,0.351953,-0.923877,0.208972,-0.450940,0.967871,0.098987,-0.263965,1.121851,0.186975,-0.164978,1.275830,104069,494716,-104,111,8230,-15,-2,-20,644
1780493822.820109,104071,494720,0x0FFF,0.472937,0.318958,-0.923877,0.285962,0.373950,-0.890881,0.318958,0.351953,-0.868884,0.285962,-0.648914,1.220837,0.076990,-0.362952,1.220837,0.010999,-0.307959,1.374817,0.153979,0.340955,-1.000867,0.197974,0.549927,-0.813892,0.098987,0.538928,-0.868884,0.252966,-0.395947,0.934875,0.186975,-0.417944,1.110852,0.175977,-0.230969,1.099854,104069,494716,-104,111,8230,-15,-2,-20,644
1780493822.822108,104072,494722,0x0FFF,0.516931,0.307959,-1.011865,0.252966,0.527930,-0.835889,0.241968,0.450940,-0.890881,0.263965,-0.637915,1.308826,0.109985,-0.428943,1.143848,0.065991,-0.285962,1.253833,0.208972,0.285962,-1.033862,0.153979,0.384949,-0.802893,0.065991,0.450940,-0.923877,0.186975,-0.571924,1.022864,0.087988,-0.307959,1.055859,0.131982,-0.109985,1.154846,104069,494716,-104,111,8230,-15,-2,-20,644
1780493822.824145,104074,494724,0x0FFF,0.373950,0.417944,-0.901880,0.241968,0.571924,-0.934875,0.186975,0.351953,-0.901880,0.175977,-0.604919,1.209839,0.065991,-0.296960,1.231836,-0.087988,-0.274963,1.275830,0.296960,0.230969,-0.967871,0.164978,0.439941,-0.868884,0.197974,0.417944,-0.978870,0.296960,-0.406946,1.099854,0.142981,-0.307959,1.077856,0.175977,-0.230969,1.242834,104073,494722,-83,115,8233,-17,-5,-20,626
1780493822.827289,104075,494726,0x0FFF,0.483936,0.406946,-0.978870,0.131982,0.505933,-0.857886,0.175977,0.450940,-0.890881,0.186975,-0.560925,1.286829,0.065991,-0.318958,1.176843,0.021997,-0.219971,1.297827,0.263965,0.241968,-0.967871,0.109985,0.373950,-0.868884,0.164978,0.461938,-0.824890,0.197974,-0.428943,0.956873,0.164978,-0.285962,1.143848,0.208972,-0.274963,1.231836,104073,494722,-83,115,8233,-17,-5,-20,626
1780493822.829326,104077,494728,0x0FFF,0.494934,0.362952,-1.011865,0.307959,0.417944,-0.912878,0.263965,0.373950,-1.044861,0.230969,-0.670911,1.297827,0.076990,-0.296960,1.341821,0.032996,-0.296960,1.209839,0.175977,0.252966,-0.934875,0.153979,0.318958,-0.791895,0.109985,0.428943,-0.967871,0.252966,-0.549927,1.055859,0.109985,-0.340955,1.143848,0.120984,-0.208972,1.110852,104076,494727,-95,108,8234,-17,-3,-20,618
