sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z,b_ref_x,b_ref_y,b_ref_z,Delta_o,channel,voltage,source_file
-0.272363,19.306055,-0.428809,-0.378711,18.952441,-0.307227,-0.516016,19.025391,-0.627051,-0.074902,-18.990234,0.566016,-0.242676,-19.195117,0.185645,-0.615137,-18.852539,0.243555,0.227637,-18.875879,0.633301,0.32168,-18.918262,0.339453,0.703125,-19.033691,0.037012,0.906738,18.952734,-0.450488,0.171387,18.835547,-0.640723,0.145313,18.834375,-0.351172,-0.38130708333333335,0.007820500000000036,-18.981022083333336,0.07149702994103711,manual_z,4,manual_z_4V_cleaned.csv
-0.26582,19.303027,-0.428809,-0.371582,18.954297,-0.304883,-0.509961,19.023633,-0.625684,-0.069434,-18.989941,0.56543,-0.233008,-19.195312,0.185547,-0.608594,-18.851953,0.244531,0.221387,-18.871094,0.632324,0.314941,-18.914355,0.340332,0.696777,-19.033398,0.038379,0.899414,18.952637,-0.450586,0.163281,18.835156,-0.64209,0.135254,18.833105,-0.352441,-0.3741210833333333,0.00843900000000003,-18.979825666666667,0.07082797224217365,manual_z,4,manual_z_4V_cleaned.csv
-0.254785,19.301172,-0.428809,-0.364746,18.954004,-0.304883,-0.500879,19.019922,-0.624219,-0.062402,-18.989941,0.564551,-0.225488,-19.194531,0.185547,-0.602539,-18.850977,0.242188,0.215039,-18.869727,0.634766,0.306641,-18.914062,0.342187,0.68623,-19.033203,0.041016,0.890625,18.950098,-0.452344,0.158496,18.831152,-0.642383,0.13125,18.83291,-0.353223,-0.3665933333333334,0.009643500000000027,-18.978474916666666,0.07105811888518618,manual_z,4,manual_z_4V_cleaned.csv
-0.249609,19.301074,-0.42627,-0.357715,18.95127,-0.304004,-0.49375,19.019727,-0.624707,-0.05625,-18.98916,0.562207,-0.219141,-19.191309,0.183691,-0.594531,-18.849707,0.240332,0.207422,-18.869824,0.634961,0.30127,-18.908203,0.34248,0.680957,-19.030176,0.041504,0.883789,18.95,-0.455176,0.150586,18.831543,-0.645801,0.122852,18.831348,-0.354687,-0.35982266666666674,0.011116499999999988,-18.976945083333334,0.07094760974188659,manual_z,4,manual_z_4V_cleaned.csv
-0.243555,19.301074,-0.426172,-0.35127,18.950098,-0.302734,-0.488867,19.018066,-0.623828,-0.047852,-18.988672,0.562207,-0.211816,-19.192187,0.183691,-0.588574,-18.852051,0.24043,0.200586,-18.869824,0.63584,0.293164,-18.910547,0.344336,0.673828,-19.02998,0.041406,0.874902,18.948633,-0.453906,0.141602,18.831543,-0.644434,0.117285,18.827832,-0.35459,-0.3527750833333333,0.011287499999999978,-18.976708916666666,0.07059692124108827,manual_z,4,manual_z_4V_cleaned.csv
-0.234668,19.301367,-0.426563,-0.343066,18.949902,-0.302734,-0.479395,19.020703,-0.625391,-0.040918,-18.988672,0.562109,-0.205859,-19.194043,0.18457,-0.580078,-18.851172,0.24043,0.191406,-18.870898,0.635449,0.287305,-18.915137,0.344141,0.666016,-19.031055,0.04502,0.868164,18.948633,-0.454688,0.135645,18.832129,-0.645117,0.10791,18.829004,-0.354492,-0.34503583333333343,0.01142583333333333,-18.97772625,0.07087278466965245,manual_z,4,manual_z_4V_cleaned.csv
-0.227637,19.301172,-0.426563,-0.334375,18.948633,-0.302441,-0.47207,19.020312,-0.624609,-0.032617,-18.987598,0.560059,-0.198145,-19.194824,0.18457,-0.573535,-18.851367,0.240039,0.183887,-18.868652,0.639746,0.279492,-18.915527,0.346387,0.660254,-19.031055,0.045605,0.860742,18.948438,-0.456934,0.129102,18.832324,-0.648242,0.100684,18.832227,-0.355762,-0.3377116666666667,0.012866250000000024,-18.97767741666667,0.07060835596722233,manual_z,4,manual_z_4V_cleaned.csv
-0.220996,19.298047,-0.425781,-0.326074,18.944336,-0.302441,-0.466797,19.014453,-0.621484,-0.026562,-18.987109,0.560352,-0.188867,-19.192187,0.178223,-0.566113,-18.848437,0.238477,0.176563,-18.864062,0.638965,0.271875,-18.915527,0.347266,0.65332,-19.026855,0.046875,0.854102,18.946582,-0.456641,0.120117,18.82959,-0.647461,0.095996,18.831348,-0.357031,-0.3306151666666667,0.01395674999999999,-18.97487775,0.07029283320084032,manual_z,4,manual_z_4V_cleaned.csv
-0.213477,19.294238,-0.423828,-0.32168,18.943652,-0.300586,-0.458594,19.014453,-0.621582,-0.01748,-18.983984,0.561328,-0.18252,-19.191797,0.178223,-0.559473,-18.846875,0.235645,0.170996,-18.864746,0.64043,0.267188,-18.912012,0.347266,0.646973,-19.027637,0.047656,0.846973,18.94502,-0.458008,0.113477,18.829004,-0.650586,0.085254,18.829395,-0.356934,-0.32367375000000004,0.014974000000000029,-18.97356775,0.06986950881252214,manual_z,4,manual_z_4V_cleaned.csv
-0.203711,19.292285,-0.421582,-0.313086,18.945508,-0.300586,-0.450586,19.014355,-0.620117,-0.011328,-18.983008,0.558398,-0.175781,-19.190723,0.178027,-0.553516,-18.915234,0.23584,0.164941,-18.865234,0.641699,0.255664,-18.910937,0.350586,0.638477,-19.027832,0.04834,0.840137,18.94541,-0.461426,0.106836,18.829004,-0.652832,0.080469,18.827051,-0.358887,-0.316211,0.016601666666666667,-18.97888175,0.06787556865246454,manual_z,4,manual_z_4V_cleaned.csv
-0.199512,19.295898,-0.420312,-0.305371,18.944238,-0.296777,-0.443848,19.012988,-0.619043,-0.004199,-18.985937,0.557129,-0.16748,-19.190039,0.177637,-0.548242,-18.988574,0.234668,0.155762,-18.863379,0.641895,0.25166,-18.913379,0.350391,0.630176,-19.02666,0.050195,0.832129,18.944824,-0.463184,0.098828,18.829395,-0.652539,0.07002,18.825391,-0.359961,-0.3089355833333334,0.017716583333333355,-18.9850585,0.07091458884559938,manual_z,4,manual_z_4V_cleaned.csv
-0.187695,19.294434,-0.420215,-0.298926,18.943359,-0.296582,-0.437207,19.013867,-0.618359,0.001758,-18.984766,0.556348,-0.162012,-19.19043,0.177637,-0.54248,-18.991211,0.232031,0.150391,-18.863379,0.642969,0.243457,-18.903223,0.350684,0.624805,-19.024805,0.050293,0.824316,18.943945,-0.462402,0.092188,18.827344,-0.652539,0.064062,18.822754,-0.364063,-0.3021484166666667,0.018481499999999984,-18.983626416666667,0.07162836712474413,manual_z,4,manual_z_4V_cleaned.csv
-0.183105,19.293066,-0.416504,-0.29043,18.939355,-0.296582,-0.430273,19.013867,-0.616895,0.007031,-18.983008,0.554297,-0.154688,-19.188086,0.172461,-0.535254,-18.990527,0.229883,0.143848,-18.863379,0.644629,0.236719,-18.900488,0.353516,0.617969,-19.02207,0.052344,0.816406,18.941406,-0.464844,0.085156,18.823633,-0.652637,0.056836,18.822168,-0.362891,-0.2953044166666667,0.02035325000000003,-18.981754416666668,0.07145473285029116,manual_z,4,manual_z_4V_cleaned.csv
-0.178223,19.292871,-0.417578,-0.284082,18.939551,-0.29375,-0.424707,19.012695,-0.612207,0.015039,-18.982031,0.549512,-0.146875,-19.186816,0.170117,-0.528711,-18.988965,0.228809,0.135352,-18.862109,0.647461,0.230664,-18.905176,0.356445,0.60957,-19.020215,0.055078,0.810742,18.942285,-0.466016,0.079785,18.824121,-0.655176,0.052344,18.822363,-0.364746,-0.2888346666666667,0.022745750000000016,-18.981599833333334,0.07138112204611168,manual_z,4,manual_z_4V_cleaned.csv
-0.168164,19.29043,-0.413379,-0.27627,18.941406,-0.291504,-0.418262,19.009668,-0.610254,0.02207,-18.97959,0.548145,-0.140527,-19.185352,0.166211,-0.520898,-18.987109,0.22627,0.129395,-18.858887,0.648047,0.224121,-18.903711,0.35791,0.605371,-19.018848,0.05625,0.80459,18.942969,-0.467969,0.07207,18.824121,-0.65752,0.046582,18.820312,-0.366504,-0.28201500000000007,0.024869749999999996,-18.980200250000003,0.07149877321282669,manual_z,4,manual_z_4V_cleaned.csv
-0.16123,19.294043,-0.412598,-0.269727,18.937793,-0.290625,-0.411133,19.009961,-0.610352,0.028906,-18.979004,0.546777,-0.131543,-19.185352,0.16582,-0.515234,-18.986035,0.224609,0.120703,-18.858594,0.652051,0.218945,-18.902832,0.360059,0.597363,-19.019238,0.05918,0.796777,18.943945,-0.469238,0.065137,18.824707,-0.658691,0.037012,18.820312,-0.369824,-0.27465816666666676,0.026521833333333314,-18.980151333333335,0.07152993760464285,manual_z,4,manual_z_4V_cleaned.csv
-0.155762,19.292188,-0.409473,-0.264551,18.939062,-0.2875,-0.404297,19.011816,-0.608887,0.035449,-18.980273,0.543457,-0.127051,-19.18623,0.161523,-0.509668,-18.988574,0.220996,0.117676,-18.856934,0.655273,0.214062,-18.905371,0.362695,0.592773,-19.019238,0.058691,0.791992,18.941602,-0.471484,0.059277,18.824902,-0.661133,0.029492,18.821484,-0.373145,-0.2692626666666667,0.029215416666666695,-18.980639500000002,0.0713010980750653,manual_z,4,manual_z_4V_cleaned.csv
-0.148438,19.290332,-0.407617,-0.257227,18.939062,-0.285156,-0.398145,19.008203,-0.606641,0.043066,-18.980273,0.541895,-0.120117,-19.186523,0.163281,-0.50127,-18.988574,0.217773,0.110742,-18.856543,0.655566,0.207715,-18.907324,0.366406,0.58457,-19.019141,0.063867,0.784277,18.941992,-0.474805,0.052051,18.821777,-0.664941,0.020605,18.821094,-0.376367,-0.26184091666666665,0.031632416666666684,-18.980069833333335,0.07060174156075566,manual_z,4,manual_z_4V_cleaned.csv
-0.142773,19.28916,-0.404785,-0.251172,18.939062,-0.28291,-0.392188,19.009961,-0.603906,0.046582,-18.980176,0.539746,-0.112305,-19.184668,0.159082,-0.494824,-18.986426,0.21582,0.10459,-18.853516,0.65918,0.200195,-18.906738,0.368848,0.57793,-19.016992,0.06377,0.780078,18.939551,-0.478418,0.04707,18.821387,-0.66875,0.016406,18.820508,-0.376465,-0.25607908333333335,0.0340985,-18.979012083333334,0.07072908543411002,manual_z,4,manual_z_4V_cleaned.csv
-0.134766,19.287012,-0.40127,-0.245801,18.938867,-0.278906,-0.385352,19.006934,-0.600781,0.053906,-18.980566,0.535937,-0.107031,-19.18252,0.153516,-0.489746,-18.987012,0.212109,0.097852,-18.854785,0.662012,0.195508,-18.902148,0.371973,0.571582,-19.01377,0.068262,0.771973,18.940918,-0.480957,0.039258,18.820703,-0.669434,0.011621,18.820508,-0.380176,-0.2497153333333334,0.03752458333333336,-18.977978583333336,0.07078542064988251,manual_z,4,manual_z_4V_cleaned.csv
-0.13125,19.286035,-0.399512,-0.237012,18.937402,-0.276367,-0.37959,19.00459,-0.595996,0.062012,-18.978516,0.530664,-0.101172,-19.180566,0.152246,-0.485547,-18.984961,0.209277,0.094043,-18.852051,0.66416,0.188867,-18.902148,0.374805,0.568945,-19.012305,0.073242,0.767383,18.93877,-0.484961,0.034473,18.819629,-0.673926,0.003125,18.82041,-0.385937,-0.24411625,0.04108075000000002,-18.976448583333333,0.07074512730084254,manual_z,4,manual_z_4V_cleaned.csv
-0.123535,19.280957,-0.39375,-0.231055,18.932715,-0.275,-0.371582,19.00166,-0.595215,0.068164,-18.974707,0.529297,-0.094531,-19.178711,0.151367,-0.476172,-18.983398,0.20752,0.087109,-18.848242,0.667285,0.183496,-18.896094,0.379199,0.55957,-19.008594,0.076074,0.758594,18.934082,-0.48623,0.029395,18.815625,-0.676465,-0.000195,18.816309,-0.386328,-0.2372233333333334,0.04328600000000001,-18.972591166666668,0.07049533758173321,manual_z,4,manual_z_4V_cleaned.csv
-0.11709,19.27959,-0.391699,-0.224805,18.934863,-0.272363,-0.36875,19.001465,-0.590527,0.072461,-18.976953,0.52666,-0.09043,-19.182422,0.146582,-0.470215,-18.982715,0.20332,0.083008,-18.850195,0.671191,0.179297,-18.897363,0.381738,0.554883,-19.008789,0.080566,0.754004,18.936719,-0.489258,0.022363,18.817285,-0.678906,-0.006836,18.817383,-0.390039,-0.23212900000000003,0.046712250000000025,-18.973811833333333,0.06970525225617372,manual_z,4,manual_z_4V_cleaned.csv
-0.111523,19.280371,-0.386719,-0.219043,18.931152,-0.267383,-0.36123,19.001758,-0.587109,0.077637,-18.977148,0.52207,-0.082422,-19.180566,0.142676,-0.467187,-18.982422,0.199121,0.076563,-18.845898,0.674805,0.171973,-18.888477,0.384863,0.548828,-19.008789,0.080469,0.745898,18.936328,-0.494238,0.017578,18.813672,-0.681934,-0.011523,18.815234,-0.393262,-0.2260904166666667,0.05037441666666669,-18.971817916666666,0.07055715099042595,manual_z,4,manual_z_4V_cleaned.csv
-0.104785,19.280371,-0.385742,-0.213965,18.929785,-0.265625,-0.355957,18.999219,-0.584082,0.084766,-18.974121,0.519238,-0.076563,-19.177344,0.1375,-0.459668,-18.980078,0.196582,0.070215,-18.84248,0.678027,0.166895,-18.891602,0.389844,0.544043,-19.007227,0.084766,0.741895,18.933594,-0.497754,0.012695,18.813477,-0.685645,-0.018945,18.813965,-0.396875,-0.22024750000000004,0.05367850000000002,-18.970271916666665,0.07047698383406191,manual_z,4,manual_z_4V_cleaned.csv
-0.1,19.280664,-0.381934,-0.210547,18.928516,-0.260156,-0.352441,18.996875,-0.57959,0.088867,-18.974023,0.515332,-0.070703,-19.179199,0.13584,-0.454883,-18.980664,0.191895,0.064648,-18.843652,0.680957,0.159473,-18.889746,0.392773,0.539355,-19.00752,0.090234,0.737109,18.934473,-0.502441,0.006348,18.811914,-0.689551,-0.022949,18.813672,-0.400781,-0.21530758333333336,0.057665833333333305,-18.9700765,0.0704978543829919,manual_z,4,manual_z_4V_cleaned.csv
-0.094629,19.282324,-0.378711,-0.203711,18.930566,-0.259082,-0.347852,19.000781,-0.57793,0.094238,-18.975195,0.511914,-0.066406,-19.179297,0.133789,-0.448437,-18.983301,0.189746,0.060059,-18.845996,0.683496,0.154688,-18.889746,0.396289,0.533203,-19.009961,0.093066,0.732324,18.934473,-0.503027,0.000488,18.811914,-0.691406,-0.027637,18.812988,-0.403418,-0.20999350000000003,0.05996083333333334,-18.9713785,0.07068317036597828,manual_z,4,manual_z_4V_cleaned.csv
-0.08877,19.279004,-0.373437,-0.196875,18.93125,-0.253809,-0.342676,18.993945,-0.572949,0.100293,-18.973145,0.507324,-0.061816,-19.17666,0.128125,-0.442871,-18.981836,0.187305,0.05752,-18.84082,0.689355,0.149414,-18.889063,0.400586,0.528711,-19.003906,0.098926,0.727051,18.934473,-0.507617,-0.004883,18.810742,-0.696777,-0.036133,18.811328,-0.40752,-0.20453291666666668,0.06481933333333334,-18.96884766666667,0.0704560999534812,manual_z,4,manual_z_4V_cleaned.csv
-0.08418,19.274902,-0.369727,-0.192773,18.926367,-0.25127,-0.337598,18.993457,-0.569336,0.105078,-18.972852,0.501953,-0.058008,-19.176953,0.123047,-0.438672,-18.977344,0.18252,0.050098,-18.837988,0.694336,0.145996,-18.8875,0.405371,0.522656,-19.005371,0.101562,0.72207,18.93125,-0.513184,-0.00918,18.810449,-0.698535,-0.037988,18.814746,-0.411328,-0.19998375000000004,0.06887191666666667,-18.967431583333333,0.06993173813443386,manual_z,4,manual_z_4V_cleaned.csv
-0.076758,19.275293,-0.366895,-0.18584,18.92832,-0.247461,-0.330859,18.995313,-0.566113,0.11123,-18.972852,0.502246,-0.050879,-19.177148,0.117969,-0.433398,-18.979004,0.179102,0.045605,-18.838477,0.694922,0.140039,-18.886719,0.406836,0.515527,-19.00625,0.106836,0.716602,18.930469,-0.515527,-0.0125,18.810352,-0.704688,-0.046094,18.81582,-0.415234,-0.1938069166666667,0.0720214166666667,-18.968001416666667,0.07024023254087033,manual_z,4,manual_z_4V_cleaned.csv
-0.074707,19.275293,-0.3625,-0.182227,18.928027,-0.244531,-0.328125,18.996973,-0.56123,0.115625,-18.970312,0.493652,-0.047656,-19.179395,0.11709,-0.430566,-18.979883,0.170117,0.042676,-18.839941,0.699512,0.136035,-18.892578,0.412207,0.514648,-19.00625,0.108203,0.712598,18.932324,-0.52041,-0.017188,18.807715,-0.710059,-0.047559,18.813379,-0.417383,-0.19073883333333336,0.07655450000000001,-18.96850583333333,0.07007051484519708,manual_z,4,manual_z_4V_cleaned.csv
-0.070703,19.275098,-0.357812,-0.176953,18.926465,-0.239844,-0.321484,18.996094,-0.557813,0.121582,-18.970312,0.490527,-0.042188,-19.175488,0.114258,-0.424219,-18.979688,0.168457,0.036719,-18.839258,0.703613,0.132227,-18.888574,0.417676,0.508691,-19.006152,0.112207,0.706055,18.932129,-0.522949,-0.022461,18.807324,-0.712891,-0.05293,18.810449,-0.421973,-0.18518883333333336,0.0802165,-18.967252583333334,0.07014115603456152,manual_z,4,manual_z_4V_cleaned.csv
-0.064258,19.275391,-0.355469,-0.173437,18.924023,-0.233594,-0.318555,18.994238,-0.554102,0.12168,-18.97041,0.487207,-0.039844,-19.174023,0.108398,-0.42168,-18.97832,0.163672,0.032422,-18.836523,0.710645,0.130859,-18.889355,0.42373,0.505762,-19.007422,0.118848,0.70459,18.930762,-0.529492,-0.026172,18.808398,-0.718652,-0.055371,18.810449,-0.426758,-0.18234866666666671,0.08547358333333331,-18.9666095,0.070466061022885,manual_z,4,manual_z_4V_cleaned.csv
-0.061719,19.275684,-0.34834,-0.169824,18.924609,-0.230176,-0.313281,18.994434,-0.549316,0.127051,-18.971777,0.483398,-0.034473,-19.17627,0.103223,-0.417187,-18.97832,0.158008,0.029004,-18.837207,0.714746,0.127539,-18.887988,0.426367,0.501172,-19.007422,0.125,0.699512,18.930664,-0.533887,-0.029785,18.805566,-0.720996,-0.061914,18.810742,-0.432812,-0.1779134166666667,0.09011225000000003,-18.966723583333334,0.06996237695140836,manual_z,4,manual_z_4V_cleaned.csv
-0.057227,19.271191,-0.344629,-0.162891,18.924316,-0.225098,-0.310254,18.992383,-0.54375,0.130469,-18.96875,0.480078,-0.030469,-19.172559,0.097266,-0.413086,-18.977148,0.154395,0.02334,-18.838965,0.718359,0.119629,-18.890137,0.431055,0.497852,-19.007129,0.127832,0.695703,18.930273,-0.538281,-0.033789,18.805566,-0.724805,-0.065234,18.810938,-0.43584,-0.17341325000000005,0.09424633333333333,-18.965779583333337,0.07025978475469864,manual_z,4,manual_z_4V_cleaned.csv
-0.053027,19.27168,-0.339941,-0.159766,18.92041,-0.220898,-0.306152,18.991016,-0.541895,0.132812,-18.96709,0.47334,-0.02666,-19.169824,0.094336,-0.410156,-18.977051,0.151172,0.019824,-18.836328,0.723145,0.119238,-18.886914,0.433789,0.493848,-19.002539,0.131934,0.691797,18.925,-0.541309,-0.036816,18.805176,-0.730664,-0.066602,18.80791,-0.438867,-0.17035316666666667,0.09817716666666668,-18.963411500000003,0.07073307324654891,manual_z,4,manual_z_4V_cleaned.csv
-0.048926,19.270215,-0.335156,-0.156738,18.920117,-0.216113,-0.300977,18.990527,-0.534277,0.136523,-18.96709,0.469043,-0.022754,-19.169141,0.088574,-0.406055,-18.976953,0.145605,0.017578,-18.834082,0.72627,0.113867,-18.886035,0.441504,0.48916,-19.002441,0.136523,0.687793,18.927832,-0.548242,-0.039844,18.805664,-0.73418,-0.072656,18.942969,-0.446582,-0.16623541666666672,0.10371108333333333,-18.974422166666667,0.07153688489479405,manual_z,4,manual_z_4V_cleaned.csv
-0.045898,19.269629,-0.329297,-0.153125,18.92168,-0.210938,-0.299902,18.986816,-0.529492,0.139453,-18.96582,0.465039,-0.018359,-19.17334,0.084082,-0.403711,-18.977148,0.139355,0.015918,-18.832715,0.730859,0.112891,-18.884473,0.445703,0.489551,-19.001855,0.143164,0.684766,18.926953,-0.553613,-0.043359,18.805566,-0.739258,-0.075488,18.948145,-0.454004,-0.1638184166666667,0.1090331666666667,-18.974511666666668,0.07151090624067138,manual_z,4,manual_z_4V_cleaned.csv
-0.039746,19.267969,-0.325586,-0.149023,18.920801,-0.206445,-0.298047,18.985547,-0.525684,0.144727,-18.96582,0.46084,-0.016699,-19.171094,0.078223,-0.398438,-18.975293,0.133691,0.011621,-18.831934,0.736328,0.108691,-18.880273,0.449414,0.484473,-19.001855,0.145313,0.681543,18.92627,-0.558984,-0.048438,18.801758,-0.742578,-0.080176,18.948438,-0.458203,-0.15957833333333335,0.11336258333333335,-18.973087666666668,0.07169759671348559,manual_z,4,manual_z_4V_cleaned.csv
-0.039941,19.268457,-0.322461,-0.147266,18.92002,-0.202441,-0.294434,18.985254,-0.520801,0.14707,-18.966211,0.456934,-0.012305,-19.167871,0.074219,-0.39834,-18.973828,0.127539,0.008301,-18.829004,0.74043,0.102832,-18.881543,0.454785,0.483008,-19.001953,0.154297,0.677832,18.925,-0.561426,-0.050684,18.802246,-0.750195,-0.083496,18.948438,-0.462109,-0.1569174166666667,0.11823725000000003,-18.972485416666668,0.07190631775756365,manual_z,4,manual_z_4V_cleaned.csv
-0.034668,19.266504,-0.313965,-0.144043,18.918359,-0.197363,-0.290234,18.988867,-0.515234,0.149902,-18.964551,0.449707,-0.00791,-19.166211,0.067773,-0.394629,-18.973828,0.127148,0.004102,-18.829004,0.747168,0.101758,-18.879102,0.462012,0.478711,-18.997266,0.159277,0.675195,18.923242,-0.568066,-0.054297,18.801562,-0.754395,-0.086719,18.948438,-0.469727,-0.15336100000000003,0.12412125000000003,-18.971411166666666,0.07187029560243385,manual_z,4,manual_z_4V_cleaned.csv
-0.033594,19.265723,-0.309668,-0.141992,18.916797,-0.191797,-0.289258,18.989844,-0.511328,0.152051,-18.964551,0.44707,-0.005664,-19.166602,0.063672,-0.391895,-18.973828,0.118164,0.003906,-18.826953,0.752246,0.099512,-18.87959,0.466211,0.475977,-18.996191,0.162891,0.67207,18.922363,-0.573145,-0.056934,18.801562,-0.75957,-0.087598,18.948926,-0.474512,-0.1514404166666667,0.12890633333333334,-18.971077500000003,0.07148100544356067,manual_z,4,manual_z_4V_cleaned.csv
-0.031445,19.261523,-0.300293,-0.138867,18.916504,-0.184863,-0.285059,18.987305,-0.504785,0.15459,-18.960059,0.441309,-0.004687,-19.164453,0.056738,-0.389746,-18.968945,0.113281,-0.000586,-18.825391,0.757812,0.097559,-18.878809,0.471484,0.473535,-18.992285,0.167285,0.669043,18.920508,-0.577637,-0.05957,18.8,-0.765332,-0.090918,18.945117,-0.479395,-0.14868975000000004,0.13480633333333336,-18.968408250000003,0.07149215057343812,manual_z,4,manual_z_4V_cleaned.csv
-0.02793,19.263086,-0.296094,-0.134961,18.912598,-0.181152,-0.281445,18.98584,-0.501465,0.156836,-18.958789,0.434766,-0.003613,-19.163965,0.050781,-0.386133,-18.96543,0.108691,-0.000293,-18.821582,0.7625,0.095703,-18.875684,0.476172,0.470996,-18.993262,0.172754,0.666699,18.916895,-0.582031,-0.060645,18.794922,-0.770312,-0.094629,18.944727,-0.483887,-0.14625641666666672,0.1395589166666667,-18.96639833333333,0.07166413812742185,manual_z,4,manual_z_4V_cleaned.csv
-0.026172,19.263379,-0.291602,-0.134277,18.914941,-0.175,-0.280176,18.986133,-0.493164,0.158691,-18.958984,0.429004,-0.000879,-19.163965,0.046875,-0.387305,-18.967676,0.101953,-0.001074,-18.822266,0.769434,0.095605,-18.875391,0.481445,0.47002,-18.991309,0.179688,0.665918,18.918945,-0.590039,-0.063477,18.79707,-0.776758,-0.09668,18.942285,-0.488574,-0.14503583333333336,0.14569500000000002,-18.966862,0.07148726683233032,manual_z,4,manual_z_4V_cleaned.csv
-0.023535,19.263379,-0.286523,-0.133301,18.916504,-0.169922,-0.278223,18.98623,-0.488672,0.161523,-18.961719,0.422168,0.000781,-19.163965,0.040039,-0.385156,-18.966309,0.097852,-0.00332,-18.823926,0.774805,0.096484,-18.874316,0.486426,0.466699,-18.991797,0.187402,0.663867,18.919434,-0.593457,-0.065723,18.797266,-0.781348,-0.098145,18.942285,-0.494531,-0.14314775000000002,0.15106608333333332,-18.967260833333334,0.0710144794174209,manual_z,4,manual_z_4V_cleaned.csv
-0.022754,19.259863,-0.281055,-0.131348,18.913086,-0.16377,-0.276562,18.985742,-0.484375,0.161816,-18.959961,0.416699,0.001563,-19.163184,0.035352,-0.383203,-18.964453,0.09209,-0.005566,-18.82334,0.77959,0.094922,-18.874316,0.492578,0.466699,-18.992578,0.19043,0.66084,18.919434,-0.600391,-0.066992,18.794238,-0.787109,-0.100586,18.941504,-0.501953,-0.14165041666666667,0.15655916666666667,-18.965974916666667,0.07048985266686976,manual_z,4,manual_z_4V_cleaned.csv
-0.020117,19.259766,-0.276562,-0.128418,18.912695,-0.157617,-0.275293,18.985742,-0.476758,0.163867,-18.959375,0.412598,0.002441,-19.161816,0.030371,-0.381543,-18.963574,0.088086,-0.006152,-18.821289,0.78623,0.090918,-18.873828,0.497363,0.466504,-18.992578,0.19502,0.661035,18.916016,-0.604688,-0.068066,18.793555,-0.792188,-0.099805,18.938867,-0.506543,-0.1402914166666667,0.16167,-18.964925083333334,0.07086320264728603,manual_z,4,manual_z_4V_cleaned.csv
-0.018652,19.258008,-0.268066,-0.125586,18.908887,-0.152637,-0.273242,18.985742,-0.473242,0.164258,-18.95752,0.406836,0.003223,-19.161426,0.024512,-0.380176,-18.962891,0.080762,-0.006152,-18.817578,0.791895,0.089063,-18.870801,0.503711,0.464258,-18.992188,0.202344,0.658887,18.915039,-0.612305,-0.070898,18.793457,-0.797754,-0.101367,18.93916,-0.510742,-0.13866383333333335,0.1677246666666667,-18.963558083333336,0.07106303765666462,manual_z,4,manual_z_4V_cleaned.csv
-0.018555,19.254395,-0.264062,-0.126465,18.908887,-0.149414,-0.273242,18.987012,-0.469043,0.164746,-18.955469,0.400098,0.003906,-19.159082,0.017285,-0.380762,-18.96543,0.074023,-0.006934,-18.818164,0.797461,0.089551,-18.87168,0.512305,0.46416,-18.991406,0.208984,0.658398,18.913574,-0.617383,-0.070312,18.790625,-0.801855,-0.100879,18.938965,-0.516309,-0.13869633333333337,0.17336433333333334,-18.96289075,0.07098595681146526,manual_z,4,manual_z_4V_cleaned.csv
-0.017871,19.254395,-0.256152,-0.124902,18.908984,-0.140723,-0.273242,18.981543,-0.462109,0.165918,-18.955664,0.395508,0.005566,-19.158789,0.013477,-0.378906,-18.965234,0.068457,-0.009375,-18.820996,0.802051,0.08877,-18.874121,0.51582,0.4625,-18.991699,0.214551,0.658496,18.913477,-0.623047,-0.07207,18.788086,-0.808691,-0.102441,18.938965,-0.520996,-0.13744308333333335,0.17906083333333334,-18.96266275,0.07103398953523657,manual_z,4,manual_z_4V_cleaned.csv
-0.01709,19.25498,-0.250488,-0.124219,18.908008,-0.137012,-0.272363,18.982617,-0.457715,0.16582,-18.955859,0.389941,0.006836,-19.158496,0.00752,-0.379199,-18.964844,0.063867,-0.007715,-18.819336,0.807129,0.088672,-18.874316,0.521387,0.462598,-18.986816,0.217383,0.657617,18.912305,-0.627832,-0.070898,18.787891,-0.812891,-0.101367,18.939453,-0.528809,-0.13742683333333336,0.18407400000000002,-18.96207675,0.07107600303180771,manual_z,4,manual_z_4V_cleaned.csv
-0.015625,19.255566,-0.245898,-0.124316,18.908203,-0.129883,-0.269727,18.982324,-0.451562,0.167871,-18.955859,0.381055,0.007031,-19.158496,0.000586,-0.379102,-18.964844,0.058203,-0.00791,-18.815234,0.812305,0.088672,-18.870898,0.526074,0.462598,-18.98291,0.226172,0.657031,18.912305,-0.633203,-0.070605,18.787207,-0.82041,-0.100684,18.936914,-0.534277,-0.1369141666666667,0.19043783333333333,-18.960896666666667,0.07140165048380002,manual_z,4,manual_z_4V_cleaned.csv
